period,region,qty_bills,total_bills,qty_pays,total_pays,qty_pay_adjust,qty_sb,sb_total,qty_incs,total_incs,qty_pfs,total_pfs,pays_vs_bills,%_real_apparent_delinquency,bills_vs_qty_sbs,cost_per_prop,total_inc_per_prop,qty_pf_per_prop,totla_pf_per_prop
2022-10-01,Los Ríos Region,82.0,23464537,89,12210251,15,19,10838214,0,0,82,1181702,0.9024390243902439,52.03704211167687,0.23170731707317074,132173.34146341463,0.0,1.0,14411.0
2022-10-01,Los lagos,160.0,7816789,171,5754432,29,20,4606493,0,0,5,137161,0.8875,73.61631483208771,0.125,28790.58125,0.0,0.03125,857.25625
2022-10-01,Magallanes y la Antártica Chilena,48.0,17543507,45,17386971,0,45,16123337,0,0,5,1304659,0.9375,99.1077268644177,0.9375,335902.8541666667,0.0,0.10416666666666667,27180.395833333332
2022-10-01,Maule,2425.0,186631050,2018,99693483,102,327,103224366,0,0,331,3017008,0.7901030927835051,53.41741526932415,0.13484536082474227,42566.74886597938,0.0,0.13649484536082473,1244.1270103092784
2022-10-01,O'Higgins,3009.0,473989498,2594,155515705,405,527,155918352,1,1000,931,11120863,0.7274842140245928,32.80994740520601,0.1751412429378531,51817.332003988035,0.0006413613196732608,0.30940511797939513,3695.8667331339316
2022-10-01,RM,431.0,115544289,412,43313873,30,115,44683051,0,0,266,2819161,0.8863109048723898,37.48681425526795,0.2668213457076566,103672.97215777262,0.0,0.617169373549884,6540.976798143852
2022-10-01,Región Metropolitana,289105.0,63136102692,267270,29183899790,28324,71136,28902475504,133,98431560,117130,1481169394,0.8265024817972709,46.223790423633325,0.2460559312360561,99972.24366233722,0.3405644612911355,0.4051469189394857,5123.292208713097
2022-10-01,Región de Antofagasta,3344.0,694083869,3103,263006199,409,532,276532583,0,0,349,9838942,0.805622009569378,37.892567562321496,0.1590909090909091,82695.15041866028,0.0,0.10436602870813397,2942.2673444976076
2022-10-01,Región de Arica y Parinacota,600.0,71407425,596,44084734,58,156,41165918,0,0,107,2479690,0.8966666666666666,61.7369048106692,0.26,68609.86333333333,0.0,0.17833333333333334,4132.816666666667
2022-10-01,Región de Atacama,0.0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2022-10-01,Región de Coquimbo,3328.0,571121159,2665,175482485,389,588,183817035,0,0,460,5935062,0.6838942307692307,30.72596457593335,0.17668269230769232,55233.484074519234,0.0,0.13822115384615385,1783.3719951923076
2022-10-01,Región de Tarapacá,3285.0,473155601,2739,237148838,196,661,252172915,0,0,1139,15708097,0.7741248097412481,50.120687042231594,0.20121765601217656,76764.96651445967,0.0,0.3467275494672755,4781.764687975647
2022-10-01,Región de Valparaíso,10778.0,1446485012,10215,748041841,1576,2279,701736703,0,0,4801,35927744,0.8015401744293932,51.71445502679014,0.21144924846910373,65108.248561885324,0.0,0.4454444238263129,3333.433290035257
2022-10-01,Región de la Araucanía,991.0,229859735,885,84629613,151,185,82007148,0,0,298,10296144,0.7406659939455096,36.817937252037645,0.18668012108980828,82751.9152371342,0.0,0.3007063572149344,10389.650857719475
2022-10-01,Región de los Lagos,1442.0,152380401,1145,84460550,77,292,98933833,3,106796,593,2914228,0.7406380027739251,55.42743649821475,0.20249653259361997,68608.76074895977,0.1079468941630918,0.41123439667128986,2020.9625520110958
2022-10-01,Región de los Ríos,91.0,10021254,90,6659979,8,22,5490941,0,0,80,760000,0.9010989010989011,66.45853902116443,0.24175824175824176,60340.01098901099,0.0,0.8791208791208791,8351.648351648351
2022-10-01,Región del Bío Bío,5804.0,613763124,5056,315132905,425,1122,300290000,0,0,1581,32914401,0.7978980013783598,51.34438559068596,0.19331495520330808,51738.45623707788,0.0,0.2723983459682977,5670.985699517574
2022-10-01,Región del Libertador General Bernardo O’Higgins,1004.0,105560974,886,62881979,78,188,55150729,0,0,45,245227,0.8047808764940239,59.569343306741374,0.18725099601593626,54931.004980079684,0.0,0.044820717131474105,244.25
2022-10-01,Región del Maule,610.0,43833815,547,27212961,65,54,27303506,0,0,133,794886,0.7901639344262295,62.0821185653131,0.08852459016393442,44759.845901639346,0.0,0.2180327868852459,1303.0918032786885
2022-10-01,Santiago Metropolitan Region,2741.0,1562383911,1925,212174024,114,595,240579335,2,482500,950,20454449,0.6607077708865378,13.580146499601275,0.21707406056183876,87770.64392557461,0.20055754165252807,0.3465888361911711,7462.403867201751
2022-10-01,Tarapacá,5217.0,1166231251,4455,420242393,598,1344,446796767,5,126500,1220,20864969,0.7393137818669734,36.034224999515125,0.2576193214491087,85642.47019359785,0.02831264891404194,0.23385087214874448,3999.4190147594404
2022-10-01,Valparaiso Region,1352.0,901036373,877,113490080,45,244,114381498,1,913282,102,1653697,0.6153846153846154,12.595504843176847,0.1804733727810651,84601.69970414201,0.7984525609202984,0.07544378698224852,1223.1486686390533
2022-10-01,Valparaíso,37485.0,7510991831,32350,3227902008,3089,9855,3277904764,92,562853,13406,222219198,0.7806055755635588,42.97570920896931,0.26290516206482595,87445.77201547286,0.01717112120466719,0.3576363878884887,5928.216566626651
2022-10-01,Valparíso,192.0,60404448,204,31069117,40,60,27540990,0,0,122,1498958,0.8541666666666666,51.43514762356573,0.3125,143442.65625,0.0,0.6354166666666666,7807.072916666667
2022-10-01,desconocido,4938.0,1941442787,3574,454538367,159,1010,456779637,0,0,1236,12040048,0.691575536654516,23.412400820854064,0.20453624949372215,92502.96415552855,0.0,0.2503037667071689,2438.2438234102874
2022-10-01,Ñuble,283.0,34309331,207,21236267,4,56,16943957,0,0,24,3034104,0.7173144876325088,61.89647650080965,0.1978798586572438,59872.639575971734,0.0,0.08480565371024736,10721.215547703181
2022-11-01,Antofagasta,7536.0,1037153141,6296,465733735,677,1306,490675142,0,0,2302,40094645,0.7456210191082803,44.90501128415326,0.17330148619957536,65110.82032908705,0.0,0.3054670912951168,5320.4146762208065
2022-11-01,Araucania,420.0,340060229,225,17214187,22,103,19173888,0,0,111,2520126,0.48333333333333334,5.0620994553291325,0.24523809523809523,45652.114285714284,0.0,0.2642857142857143,6000.3
2022-11-01,Araucanía,8123.0,1437499639,6278,605325777,749,2077,601530072,1,50000,2876,51818179,0.6806598547334729,42.10962984457487,0.25569370922073126,74052.69875661701,0.008312136388087343,0.35405638310968857,6379.1922934876275
2022-11-01,Arica y Parinacota,2739.0,307306005,2406,163630400,153,435,161087147,0,0,1028,5419809,0.8225629791894852,53.24673040476381,0.1588170865279299,58812.393939393936,0.0,0.3753194596568091,1978.7546549835706
2022-11-01,Atacama,908.0,22444711,264,14499627,16,52,11395075,0,0,14,1371182,0.27312775330396477,64.601531291715,0.05726872246696035,12549.642070484582,0.0,0.015418502202643172,1510.112334801762
2022-11-01,Aysén,179.0,17211742,212,6744910,85,38,6573007,0,0,1,182559,0.7094972067039106,39.187840487034954,0.2122905027932961,36720.709497206706,0.0,0.00558659217877095,1019.8826815642458
2022-11-01,Bio Bio,363.0,27123019,298,16937847,4,84,13690237,1,5000,245,1530191,0.8099173553719008,62.44823631174686,0.23140495867768596,37714.15151515151,0.03652237722400277,0.6749311294765841,4215.402203856749
2022-11-01,Bío Bío,17077.0,2102445670,13529,823354973,1264,3363,866711286,0,0,4482,43793799,0.7182174855068221,39.16177168088248,0.1969315453533993,50753.13497686947,0.0,0.2624582772149675,2564.490191485624
2022-11-01,Coquimbo,7855.0,2759624471,5651,567861235,362,1509,654005643,0,0,2601,39987125,0.6733290897517504,20.577482225116853,0.19210693825588798,83259.78905155952,0.0,0.3311266709102482,5090.658816040738
2022-11-01,Los Lagos,8497.0,1177994920,5954,426192213,355,1729,471992172,6,1396425,2589,32911722,0.6589384488643051,36.179461028575574,0.20348358244086148,55548.09603389432,0.29585766096137717,0.3046957749794045,3873.3343533011653
2022-11-01,Los Ríos,1361.0,219114044,1062,102184645,62,402,115557153,0,0,56,1335945,0.7347538574577517,46.63536993548437,0.29537105069801617,84906.06392358559,0.0,0.041146216017634095,981.590742101396
2022-11-01,Los Ríos Region,82.0,24024194,79,11972056,8,19,10904445,0,0,82,1188918,0.8658536585365854,49.83333051672826,0.23170731707317074,132981.03658536586,0.0,1.0,14499.0
2022-11-01,Los lagos,160.0,7195190,139,4641157,20,21,4544377,0,0,3,86685,0.74375,64.50360588115116,0.13125,28402.35625,0.0,0.01875,541.78125
2022-11-01,Magallanes y la Antártica Chilena,48.0,17803930,44,17072407,0,47,17133989,0,0,3,826200,0.9166666666666666,95.89122738631303,0.9791666666666666,356958.1041666667,0.0,0.0625,17212.5
2022-11-01,Maule,2485.0,186329816,2058,105497531,88,331,102894769,0,0,587,5930932,0.7927565392354124,56.618706154896856,0.13319919517102616,41406.34567404426,0.0,0.23621730382293762,2386.692957746479
2022-11-01,O'Higgins,3216.0,515920001,2448,173536702,275,591,167411910,0,0,1052,11288065,0.6756840796019901,33.63635867259195,0.1837686567164179,52055.942164179105,0.0,0.3271144278606965,3509.970460199005
2022-11-01,RM,431.0,115701752,408,37761725,38,116,37332363,0,0,192,2133859,0.8584686774941995,32.63712463057604,0.2691415313225058,86618.01160092808,0.0,0.44547563805104406,4950.948955916473
2022-11-01,Región Metropolitana,288148.0,62088339034,220355,23646763501,25672,72426,28339521671,84,136120921,118070,1382616782,0.6756354373446979,38.08567577891054,0.25135000069408775,98350.57564515457,0.48032187197885323,0.4097547093854547,4798.286928939295
2022-11-01,Región de Antofagasta,3343.0,691386042,2544,211855214,256,522,271402368,0,0,526,14333946,0.6844151959317978,30.642101681306432,0.15614717319772659,81185.27310798684,0.0,0.15734370326054442,4287.74932695184
2022-11-01,Región de Arica y Parinacota,600.0,69626289,568,41608732,52,153,41703911,0,0,0,0,0.86,59.76008860676174,0.255,69506.51833333333,0.0,0.0,0.0
2022-11-01,Región de Atacama,0.0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2022-11-01,Región de Coquimbo,3243.0,575314351,2124,145332709,266,588,173746557,0,0,477,5607884,0.5729263028060438,25.26144337393732,0.18131359851988899,53575.87326549491,0.0,0.14708603145235893,1729.22725871107
2022-11-01,Región de Tarapacá,3178.0,481408611,2999,257756194,386,642,255154975,8,760147,1060,7493957,0.8222152297042165,53.542082154405,0.20201384518565135,80287.90906230334,0.29791580587444944,0.33354310887350536,2358.07331655129
2022-11-01,Región de Valparaíso,10780.0,1452490282,8787,636837420,1455,2362,721415316,0,0,4617,34920396,0.6801484230055659,43.84452191467399,0.21910946196660483,66921.64341372912,0.0,0.42829313543599257,3239.368831168831
2022-11-01,Región de la Araucanía,991.0,245694336,655,55508363,203,192,83636834,0,0,349,19510760,0.45610494450050454,22.592447145383115,0.19374369323915236,84396.40161453078,0.0,0.3521695257315843,19687.95156407669
2022-11-01,Región de los Lagos,1442.0,154281558,1009,71479379,75,302,83251982,0,0,638,3760417,0.6477115117891817,46.33047522115378,0.20943134535367544,57733.6907073509,0.0,0.44244105409153955,2607.7787794729543
2022-11-01,Región de los Ríos,91.0,9507188,65,4951066,0,26,5497595,0,0,80,760000,0.7142857142857143,52.07708104646716,0.2857142857142857,60413.131868131866,0.0,0.8791208791208791,8351.648351648351
2022-11-01,Región del Bío Bío,5812.0,647027524,4720,305519386,491,1090,299764932,0,0,1830,29473274,0.727632484514797,47.21891645524495,0.18754301445285615,51576.89814177564,0.0,0.31486579490708877,5071.107019958706
2022-11-01,Región del Libertador General Bernardo O’Higgins,1004.0,96825711,704,43364573,33,184,51564078,0,0,49,214678,0.6683266932270916,44.7862169584275,0.18326693227091634,51358.643426294824,0.0,0.04880478087649402,213.82270916334662
2022-11-01,Región del Maule,610.0,47229666,589,29776623,84,54,28009356,0,0,134,840458,0.8278688524590164,63.04643992189146,0.08852459016393442,45916.97704918033,0.0,0.21967213114754097,1377.8
2022-11-01,Santiago Metropolitan Region,2416.0,1371093822,1461,141361879,113,579,218157893,0,0,892,13204117,0.5579470198675497,10.310153596476493,0.2396523178807947,90297.1411423841,0.0,0.36920529801324503,5465.280215231788
2022-11-01,Tarapacá,5547.0,1084170584,4814,451266847,676,1463,481384374,6,1659792,1092,20161242,0.7459888227870921,41.623232880481844,0.26374616910041465,86782.83288263927,0.3447955707843562,0.19686316928069228,3634.62087614927
2022-11-01,Valparaiso Region,1353.0,912711611,950,110369651,129,259,113412826,3,6204130,184,2832250,0.60679970436068,12.092499938625192,0.19142645971914266,83823.22690317812,5.470395385439033,0.1359940872135994,2093.3111603843313
2022-11-01,Valparaíso,37217.0,7552173398,28164,2678799851,2720,10042,3322158387,91,633701,14453,245405694,0.6836660665824758,35.47058190837371,0.26982293038127736,89264.54004890239,0.01907497855851025,0.38834403632748477,6593.913910309805
2022-11-01,Valparíso,192.0,59544833,221,34360186,47,58,27253632,0,0,0,0,0.90625,57.70473149198353,0.3020833333333333,141946.0,0.0,0.0,0.0
2022-11-01,desconocido,4672.0,1942366246,3165,417746301,188,1035,443842174,0,0,1440,13473301,0.6372003424657534,21.50708198622599,0.22153253424657535,95000.46532534246,0.0,0.3082191780821918,2883.8401113013697
2022-11-01,Ñuble,348.0,43192531,293,27658065,24,69,28427334,0,0,39,2607461,0.7729885057471264,64.03436973860134,0.19827586206896552,81687.74137931035,0.0,0.11206896551724138,7492.704022988506
2022-12-01,Antofagasta,3729.0,540049383,1465,94063351,130,690,254614455,1,33027,1799,24767308,0.3580048270313757,17.417546239470475,0.1850362027353178,68279.55349959775,0.012971376664376734,0.4824349691606329,6641.809600429069
2022-12-01,Araucania,360.0,337395141,123,9366751,7,41,12585559,0,0,14,463932,0.32222222222222224,2.7761961752733124,0.11388888888888889,34959.88611111111,0.0,0.03888888888888889,1288.7
2022-12-01,Araucanía,4060.0,908630628,858,99572418,129,1375,415173281,1,50000,1842,56939763,0.17955665024630543,10.958514376647228,0.33866995073891626,102259.42881773399,0.012043164213161395,0.45369458128078816,14024.572167487684
2022-12-01,Arica y Parinacota,1626.0,155528083,229,11938417,4,221,79333879,0,0,262,3278870,0.13837638376383765,7.676052304971829,0.13591635916359163,48790.82349323493,0.0,0.16113161131611317,2016.5252152521525
2022-12-01,Atacama,779.0,17701223,107,3983827,42,31,6974186,0,0,274,4838968,0.0834403080872914,22.50594210354844,0.03979460847240052,8952.741976893452,0.0,0.35173299101412064,6211.76893453145
2022-12-01,Aysén,22.0,2257579,15,1302288,7,12,1595071,0,0,0,0,0.36363636363636365,57.68515741863297,0.5454545454545454,72503.22727272728,0.0,0.0,0.0
2022-12-01,Bio Bio,409.0,29505717,100,6184155,8,99,27009614,0,0,250,1811163,0.22493887530562348,20.95917547097737,0.24205378973105135,66038.1760391198,0.0,0.6112469437652812,4428.271393643032
2022-12-01,Bío Bío,8889.0,1236126710,1707,89162614,198,1870,443348781,0,0,3096,24386134,0.16976037799527505,7.2130642658793445,0.21037237034537068,49876.11441106986,0.0,0.34829564630442117,2743.4057824277197
2022-12-01,Coquimbo,4445.0,699911053,950,129056737,208,941,385700498,0,0,645,23531936,0.16692913385826771,18.439019707837076,0.21169853768278965,86771.76557930259,0.0,0.14510686164229472,5294.0238470191225
2022-12-01,Los Lagos,6316.0,909380523,1977,125389388,178,1455,324262791,4,3202302,1826,28030167,0.2848321722609246,13.788440023582954,0.23036732108929703,51339.89724509183,0.9875638182612201,0.2891070297656745,4437.961842938569
2022-12-01,Los Ríos,980.0,170172050,162,10791397,11,310,101038341,0,0,30,929204,0.1540816326530612,6.341462655001218,0.3163265306122449,103100.34795918368,0.0,0.030612244897959183,948.1673469387755
2022-12-01,Los Ríos Region,82.0,24991018,29,4310251,4,19,10998164,0,0,82,1199168,0.3048780487804878,17.24720057422231,0.23170731707317074,134123.9512195122,0.0,1.0,14624.0
2022-12-01,Los lagos,160.0,8017561,127,3442976,36,24,4686457,0,0,3,104928,0.56875,42.94293489004948,0.15,29290.35625,0.0,0.01875,655.8
2022-12-01,Magallanes y la Antártica Chilena,48.0,17706778,10,1186827,0,48,15846290,0,0,3,812510,0.20833333333333334,6.702670581852893,1.0,330131.0416666667,0.0,0.0625,16927.291666666668
2022-12-01,Maule,1551.0,123018401,619,33784784,35,323,78418843,0,0,385,5307061,0.3765312701482914,27.46319552633431,0.2082527401676338,50560.18246292714,0.0,0.24822695035460993,3421.7027724049
2022-12-01,O'Higgins,1240.0,295969768,195,13371824,25,312,74976290,1,132138,602,6747715,0.13709677419354838,4.517969551538791,0.25161290322580643,60464.75,0.17623971524864726,0.4854838709677419,5441.705645161291
2022-12-01,RM,0.0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2022-12-01,Región Metropolitana,86251.0,18480682260,16929,1413596976,2608,26866,8077697741,18,53219122,39665,444304836,0.1660386546242942,7.649051891658896,0.3114862436377549,93653.38072602056,0.6588402253512843,0.459878726043756,5151.300692165888
2022-12-01,Región de Antofagasta,1365.0,269652152,526,26223094,23,220,79898042,0,0,421,4430989,0.3684981684981685,9.724785730617866,0.16117216117216118,58533.364102564105,0.0,0.30842490842490844,3246.1457875457877
2022-12-01,Región de Arica y Parinacota,460.0,48900937,165,8592371,26,86,25918376,0,0,1,61157,0.30217391304347824,17.5709741512724,0.18695652173913044,56344.29565217391,0.0,0.002173913043478261,132.95
2022-12-01,Región de Atacama,0.0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2022-12-01,Región de Coquimbo,1622.0,181732796,549,26010105,75,314,70342405,0,0,67,1269360,0.2922318125770654,14.312279111140732,0.1935881627620222,43367.69728729963,0.0,0.04130702836004932,782.5893958076449
2022-12-01,Región de Tarapacá,1982.0,297493956,297,17224458,49,441,149640948,0,0,600,8844715,0.12512613521695257,5.789851407939192,0.22250252270433904,75499.97376387488,0.0,0.30272452068617556,4462.520181634713
2022-12-01,Región de Valparaíso,5382.0,701467487,1429,78068296,226,1521,380376961,1,10000,793,9170965,0.22352285395763657,11.129282175839462,0.2826086956521739,70675.76384243775,0.0026289710012168694,0.1473429951690821,1704.0068747677444
2022-12-01,Región de la Araucanía,331.0,43176112,69,2031373,35,72,16717380,0,0,85,167500,0.1027190332326284,4.70485392478137,0.2175226586102719,50505.67975830816,0.0,0.256797583081571,506.04229607250755
2022-12-01,Región de los Lagos,622.0,50221150,208,11401714,16,156,33653584,1,104627,508,1492032,0.3086816720257235,22.7030125753791,0.2508038585209003,54105.440514469454,0.3108940789189051,0.8167202572347267,2398.765273311897
2022-12-01,Región de los Ríos,91.0,10108363,14,1860444,0,32,5491445,0,0,0,0,0.15384615384615385,18.40499792102836,0.3516483516483517,60345.54945054945,0.0,0.0,0.0
2022-12-01,Región del Bío Bío,3808.0,366074577,940,55288175,61,717,201776490,0,0,1001,22390769,0.23082983193277312,15.102981325032031,0.18828781512605042,52987.523634453784,0.0,0.26286764705882354,5879.928834033613
2022-12-01,Región del Libertador General Bernardo O’Higgins,502.0,52563744,51,2547056,0,94,26931008,0,0,40,293393,0.10159362549800798,4.845651786143696,0.18725099601593626,53647.42629482072,0.0,0.0796812749003984,584.4482071713147
2022-12-01,Región del Maule,610.0,49546751,238,11591979,63,53,30797899,0,0,142,582618,0.28688524590163933,23.396042658780996,0.08688524590163935,50488.35901639344,0.0,0.23278688524590163,955.1114754098361
2022-12-01,Santiago Metropolitan Region,1129.0,796489943,153,13514926,25,303,90125429,0,0,161,1736089,0.1133746678476528,1.6968106275260277,0.2683790965456156,79827.66076173604,0.0,0.14260407440212577,1537.7227635075287
2022-12-01,Tarapacá,3408.0,709341077,670,54434657,59,970,323486744,1,321280,603,17207304,0.17928403755868544,7.673975012164705,0.2846244131455399,94919.81924882629,0.09931782552425085,0.17693661971830985,5049.091549295775
2022-12-01,Valparaiso Region,533.0,768848545,128,16635809,2,108,60522952,2,290000,44,1169700,0.23639774859287055,2.1637303091989333,0.2026266416510319,113551.50469043152,0.4791570642489481,0.0825515947467167,2194.5590994371482
2022-12-01,Valparaíso,13872.0,2235152810,3521,243346693,368,3921,1035162908,12,13742550,4818,54274275,0.2272923875432526,10.887250836330962,0.28265570934256057,74622.47029988466,1.3275736498858401,0.34731833910034604,3912.5054065743943
2022-12-01,Valparíso,192.0,57926233,0,0,0,84,28767428,0,0,148,468000,0.0,0.0,0.4375,149830.35416666666,0.0,0.7708333333333334,2437.5
2022-12-01,desconocido,2991.0,1519977257,619,63011330,14,587,246783389,0,0,1454,29460174,0.20227348712805082,4.145544264548164,0.19625543296556336,82508.65563356737,0.0,0.4861250417920428,9849.606820461384
2022-12-01,Ñuble,122.0,16036794,108,10518742,25,19,5110238,0,0,0,0,0.680327868852459,65.59130210190392,0.1557377049180328,41887.19672131148,0.0,0.0,0.0
